City,Ratings,Ideal_duration,Image_URL,City_desc,Category
Radha Kund,3.1,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Radha_Kund_3.jpg/960px-Radha_Kund_3.jpg," Situated near Govardhan Hill in the small town in Mathura is one of the holiest places in Braja - the Radha Kund and Shyam Kund. The two holy water tanks lying next to each other are considered to be the supreme of all holy places, containing pure and sacred water, also known to contain magical properties to heal for conception.  ",Hill Station
Kusum Sarovar,4.1,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Chhatris_of_Kusum_Sarovar.jpg/960px-Chhatris_of_Kusum_Sarovar.jpg," Located between Govardhan and Radha Kund in Vrindavan, Mathura, Kusum Sarovar is a beautiful reservoir fringed by palatial sandstone building from the bygone era. The reservoir has a flight of stairs which can be used to descend in the pond. The sarovar is believed to have got its name from one of the girl attendants of Radha, named Kusum. The water is ideal for swimming and dips. Kusum Sarovar also has several temples and ashrams in the vicinity. ",Beach
Lathmar Holi,3.3,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Lathmar_Holi_2022_in_Nandgaon%2C_Uttar_Pradesh_%28edited%29.jpg/960px-Lathmar_Holi_2022_in_Nandgaon%2C_Uttar_Pradesh_%28edited%29.jpg," Lathmar Holi is celebrated 4-5 days before the festivities of other states. However, it is interesting to note how this festival is celebrated in a rather peculiar way in Nandgaon and Barsana towns in the Mathura district. The towns are some 42 kms from Mathura and are extremely popular for the celebrations during Holi. The natives are known for playing Holi with not only colours but also sticks. Thandai (a sweet drink) and Holi go hand in hand, so don't miss out on it! ",Cultural
Mathura,3.7,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Government_Museum_-_Mathura_2013-02-23_5014.JPG/960px-Government_Museum_-_Mathura_2013-02-23_5014.JPG," Initially known as Curzon Museum of Archaeology, Government Museum Mathura is located at Dampier Park. Also called Mathura Museum locally, the repository is one of the finest in the country and houses a fairly big collection of ancient relics, sculptures, coins and paintings. ",Heritage
Kans Qila,3.1,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Kans_Quila%2C_Mathura.jpg/960px-Kans_Quila%2C_Mathura.jpg," Located on the banks of the serene Yamuna River, Kans Qila is an ancient fortress in Mathura dedicated to Kans - the maternal uncle of Lord Krishna. Situated near the Krishna Ganga Ghat and Gau Ghat, the fort is a popular tourist spot and has been constructed as a fusion of Hindu- Muslim architecture. Kans ka Qila is in a dilapidated state due to negligence but is still thronged by tourists and alike. ",Heritage
Dauji Mandir,4.6,2-Jan,https://upload.wikimedia.org/wikipedia/commons/1/17/Balarama_Mural.jpg," About 18 kilometres from Mathura is one of the most revered temples of the country, the Dauji Mandir. The temple has stood for over 5000 years since 1535 AD and is one of the oldest temples in the city. The presiding deity of the temple is Lord Balarama, who was the elder sibling of Lord Krishna. ",Spiritual
Barsana,4.4,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Radharani_Temple_Barsana_2.jpg/960px-Radharani_Temple_Barsana_2.jpg," Barsana is the birthplace of Radha Rani as the Hindu goddess Radha (Lord Krishna's consort) was born in this city. Barsana is also popular for the grand celebration performed during the Holi festival, known as the Lathmar Holi.  ",Cultural
Tilak Dwar,3.5,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Trilok_Kapoor.jpg/960px-Trilok_Kapoor.jpg," Tilak Dwar in Mathura is a local market surrounding the Dwarikadish Temple and Vishram Ghat. It is known for trinkets like brass statue, rosary beads, handicrafts, painting, sculptures, and hand embroidered items at low prices.  ",Spiritual
Shri Nand Yashoda Bhawan,3.1,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Radha_Krishna_at_Iskcon_Vrindavan.jpg/960px-Radha_Krishna_at_Iskcon_Vrindavan.jpg," Shri Nand Bhawan in Gokul is the childhood home of Lord Krishna where he spent time with Balram, after his birth parents were captured by King Kansa. It is also known as Chaurasi Khamba Temple as it rests on 84 pillars. Nand Bhawan belonged to Nand Maharaj, the foster father of Lord Krishna. It was here that Sri Krishna and Balram's naming ceremony was conducted. ",Spiritual
Nagaon Beach,4.3,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/NagaonBeach.JPG/960px-NagaonBeach.JPG," Located on the shores of the Arabian sea, Nagaon beach is 9 km away from Alibaug's city centre. Lined palms, betel, and Suru trees, this beach is most famous for its cleanliness and for hosting water-based adventure activities available at a reasonable price. Experience the life of the locals at the many homestays and resorts here, which make Nagaon Beach the perfect weekend getaway. ",Beach
Akshi Beach,3.7,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Lesser_crested_terns_%28Thalasseus_bengalensis%29_by_Shantanu_Kuveskar.jpg/960px-Lesser_crested_terns_%28Thalasseus_bengalensis%29_by_Shantanu_Kuveskar.jpg," Akshi Beach is an offbeat tourist attraction located between Nagaon beach and Alibag beach. One of the cleanest beaches in India, boating, sunbathing and swimming can be enjoyed here. ",Beach
Kanakeshwar Forest,3.2,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Kankeshwar_Temple_2019.jpg/960px-Kankeshwar_Temple_2019.jpg," The beautiful, dense and majestically mesmerizing lush green Kanakeshwar Forest is known for its richness and abundance of flora and fauna. Poisonous snakes, Panthers, Leopards, and Wild boars can be spotted here roaming around the forest. The forest is so rich in vegetation as to block any sunlight and the interiors also have a temple dedicated to Lord Shiva. The trail is a little risky to undertake and is only advisable with prior precautions. ",Wildlife
Kashid Beach,4.3,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Kashid_Beach_1.jpg/960px-Kashid_Beach_1.jpg," One of the most popular and alluring beaches of Maharashtra, the Kashid beach comes with a promise of a perfect and relaxed beach holiday. The sun kissed, white, clean sandy beach with crystalline water is full of natural beauty. ",Beach
Mandwa,4.3,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Mandwa_Beach%2C_March_2015.JPG/960px-Mandwa_Beach%2C_March_2015.JPG," The beautiful and mesmerizing Mandwa beach is located 20km north of Alibaug. Located in the vicinity of Gateway of India, the beach can be reached easily via ferries from Gateway of India. ",Beach
Korlai Beach,4.9,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Portuguese_church_of_Korlai_fort.jpg/960px-Portuguese_church_of_Korlai_fort.jpg," Korlai Beach is one of the hidden gems of Mumbai. Situated at a little distance from the town of Alibaug, the main beach is located in the small fisher village of Korlai. Contrary to the usual sand beaches of Maharashtra, this one full of green-yellow weeds, pink oxalis flowers and grassy meadows during the rainy season. ",Beach
Brahma Kund,3.7,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Brahmkund.jpg/960px-Brahmkund.jpg, Brahma Kund is rectangular shaped kund surrounded by steps on all four sides. It is immensely popular for its religious belief as it is believed that the water in the kund was collected by constructing walls when Lord Brahma bathed Lord Krishna. ,Spiritual
Murud Beach,4.3,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Dapoli_Village_Top_View.jpg/960px-Dapoli_Village_Top_View.jpg," A relaxing stretch of glittering white sand, Murud Beach is not as cluttered by tourist rush as are most popular beaches. A popular place to visit near Alibaug, it is known for the scenic views of the surrounding landscape and adventurous water sports. ",Beach
Rewas Jetty,3.2,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/NagaonBeach.JPG/960px-NagaonBeach.JPG," The jetty is 23 km away from Alibaug, famous and significant for Mumbai Launch service. It is 6km away from Kihim. ",Other
Nagoba Mandir,3.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Main_road_Bhadravati.jpg/960px-Main_road_Bhadravati.jpg," Known for legends to its origins and its hanging clusters of countless bells, Nagoba Mandir is a significant religious centre, near the Saswane Beach. ",Beach
Khanderi Island,3.7,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/The_Lighthouse%2C_Khanderi_Fort.jpg/960px-The_Lighthouse%2C_Khanderi_Fort.jpg," Located 5km off the coast of Maharashtra lies a tiny island of Khanderi. Officially renamed as Kanhoji Angre island in 1998, it consists of a fortification with its sister fort Underi. The island is home to two hills and a lighthouse built by the British in 1867. As the fort falls under the jurisdiction of the Indian Navy, it's a restricted area; however, one can visit the island and the lighthouse with a minimal charge. ",Hill Station
Karmarkar Museum,4.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/2/23/Nanasaheb_Karmarkar.jpg," Displaying the life works of Padmashree VP Karmarkar, the Karmarkar Museum exhibits 150+ carved sculptures. Located 18km away from Alibaug in Bodani, the museum holds statues of different sizes, weights and structures. Late VP Karmarkar, has sculpted his granddaughter Suman at various stages of her life and some of the other notable sculptures include Hira Kolin and Shankhdhwani. The artworks and carvings date back to the 20th century, and hence it’s a great place for art students and enthusiasts.  ",Heritage
Jatayu Tirtham,3.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Jatayu_Attacks_Ravana_to_Save_Sita_and_Shatters_his_Chariot_-_early_18th-century.jpg/960px-Jatayu_Attacks_Ravana_to_Save_Sita_and_Shatters_his_Chariot_-_early_18th-century.jpg," Jatayu tirtham is the holy temple constructed in the memory of Jatayu, who was the most loyal eagle of Rama and who helped lord Rama at various instances in getting herbs from the mountains. ",Hill Station
Lakshmana Tirtham,3.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Rameswaram_montage_image.jpg/600px-Rameswaram_montage_image.jpg," Lakshmana Tirtham had been constructed in the loving memory of Lord Lakshman, brother of Lord Rama. In order to offer sacred prayers to lord Lakshmana, this temple has been constructed in Rameshwaram itself which indicates that Lord Lakshman had been given a valuable place in the dynasty of Lord Rama. ",Heritage
Villoondi Tirtham,4.5,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Rameswaram_montage_image.jpg/600px-Rameswaram_montage_image.jpg, Villoondi Tirtham is a beach which is also considered a sacred natural water body and a favourite amongst tourists. It also has a spring inside the sea which makes the attraction a unique one and is often associated with the Legend of Ramayana. It is believed that Lord Rama shot an arrow to create this spring to help his people with drinking water. ,Beach
Gandhamadhana Parvatham,3.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Bhutanese_thanka_of_Mt._Meru_and_the_Buddhist_Universe.jpg/960px-Bhutanese_thanka_of_Mt._Meru_and_the_Buddhist_Universe.jpg," Gandhamadhana Parvatham is the deity of several communities in southern India and the temple of Gandhamadhana is highly revered, renowned and worshiped in the southern India. ",Spiritual
Thiruppullani,3.7,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Tirupullani1.jpg/600px-Tirupullani1.jpg," Thiruppullani is an ancient temple dedicated to Lord Vishnu but the presiding deity is Lord Darbha Sayana Rama whose idol is seen in a reclining posture. A good example of Dravidian architecture, the complex was built when Chola Kingdom was in power. It is one of the 108 Divya Desams - a pilgrimage visited most during the Rameshwaram pilgrimage. ",Heritage
Banke Bihari Mandir,4.3,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Banke_Bihari_Vrindavan.jpg/960px-Banke_Bihari_Vrindavan.jpg, Shri Banke Bihari Mandir is a Hindu temple dedicated to Lord Krishna.This temple is among the 7 temples of Thakur of Vrindavan. The image of Lord Krishna in the temple appears in the form of a child and is seen standing in the Tribhanga position.  ,Spiritual
Prem Mandir,4.2,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/PremMandirSideViewFromCanteen.jpg/960px-PremMandirSideViewFromCanteen.jpg," Known as ""Temple of God's love"", Prem Mandir is one of the most popular places to visit in Vrindavan. It is dedicated to Radha Krishna as well as Sita Ram. Made out of white marble and adorned with very intricate carvings, this temple is also famous for its architectural beauty.  ",Spiritual
Nidhivan,3.4,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Nidhivan.jpg/960px-Nidhivan.jpg," Nidhivan, a temple nestled in the holy birthplace of Krishna, has a sense of miracle attached to it. Nidhivan is known as the place that Lord Krishna visits it every night performs Ras Leela. ",Spiritual
Katyayani Peeth,4.6,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Katyayani_Sanghasri_2010_Arnab_Dutta.JPG/960px-Katyayani_Sanghasri_2010_Arnab_Dutta.JPG," The Katyayani Peeth in Vrindavan, also known as Uma Shakti Peeth is one of the 51 Shakti Peethas. It is believed that when Lord Vishnu used his Sudarshan Chakra to cut Maa Sati’s body to relieve Lord Shiva from the sorrow of losing his wife, the ringlets of her hair fell in this place. ",Other
Keshi Ghat,3.0,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Iskon_Temple%2C_Vrindawan.jpg/960px-Iskon_Temple%2C_Vrindawan.jpg," Keshi Ghat is the main ghat of Vrindavan, and the only one still remaining. It is believed that in dwapara yuga, Lord Krishna killed Keshi here who was a horse demon sent by Kansa. Yamuna maha-aarti is performed at Keshi Ghat every evening.  ",Other
Adiyogi Shiva Statue,3.6,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Adiyogi_Shiva_steel_burst_2018.jpg/960px-Adiyogi_Shiva_steel_burst_2018.jpg," Surrounded by verdant green farms at the foothills of Velliangiri Mountains in the Western Ghats, Adiyogi Shiva Statue is the world’s biggest bust statue dedicated to the celebrated Hindu deity Shiva, which is carved out of 500 tonnes of steel. Located in the Isha Yoga Complex in Coimbatore, Tamil Nadu, the sculpture stands tall at a height of 112 feet.  ",Hill Station
Kodiveri Dam,3.1,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Kodiveri.jpg/960px-Kodiveri.jpg," Situated on the Bhavani River near Gobichettipalayam in Tamil Nadu, Kodiveri Dam is a scenic picnic spot and a major tourist attraction in the place. The dam is not only a tourist spot but it also provides irrigation water for over 25000 hectares of land. ",Nature
Siruvani Falls And Dam,3.2,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Siruvani_Dam_%283169486653%29.jpg/960px-Siruvani_Dam_%283169486653%29.jpg, The Siruvani falls and dam is situated some 37 kilometers to the west of Coimbatore city amidst the lush green Western Ghats. The river is clean and offers to its visitors some sensationally tasty water. ,Nature
Naga Sai Mandir,3.2,5-Apr,https://upload.wikimedia.org/wikipedia/commons/9/9f/Srinagasai.JPG, Sri Naga Sai Temple is dedicated to Sai Baba and is a famous attraction for the believers and followers of Sai Baba. This is one of the few temples of Sai Baba found in the southern part of the country.  ,Spiritual
Tnau,3.3,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Zephyranthes_candida.jpg/960px-Zephyranthes_candida.jpg," Spread over an area of around 300 acres in Coimbatore, TNAU Botanical Garden boasts of some rare varieties of trees, shrubs and herbs. The garden is very well-maintained and vibrantly blooms with flowers including roses, marigold, carnations, chrysanthemums, lilies etc. ",Nature
Aliyar Dam Reservoir Park,4.0,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Aliyar-Dam-TopView.jpg/960px-Aliyar-Dam-TopView.jpg," Aliyar Dam Reservoir Park is situated adjacent to the dam at the foothills of Anamalai Hills in Western Ghats. The park boasts of well-maintained gardens, orderly green lawns, swings for kids and play area etc. ",Hill Station
Chota Imambara,4.2,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Chhota_imambara_Lucknow.jpg/960px-Chhota_imambara_Lucknow.jpg," The Chhota Imambara, or the Imambara of Hussainabad, is one of the most beautiful and attractive buildings in the old city of Lucknow in Uttar Pradesh. This imposing monument lies to the west of Bara Imambara and is a true sight to behold. The Chhota Imambara was initially a congregation hall for Shia Muslims that was built by Muhammad Ali Shah, who was the third Nawab of Awadh, in 1838. The Imambara was to serve as his own mausoleum as well as that of his mother, who is buried beside him in this prestigious monument.  ",Heritage
Marine Drive,4.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Marine_Drive_Skyline.jpg/960px-Marine_Drive_Skyline.jpg," Marine Drive is named after the famous Marine Drive in Mumbai. It is a picturesque strip of road adjacent to the River Gomti in Gomti Nagar, Lucknow. The spot is popular among the young crowd as a hangout place. Apart from that, people use it for jogging, cycling and similar activities. The path is sprinkled with benches to sit and relax. ",Nature
Rumi Darwaza,3.5,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Rumi_Darwaza_-_DSC2797-01.jpg/960px-Rumi_Darwaza_-_DSC2797-01.jpg," The Rumi Darwaza was built in 1784-86 and is a 60 feet high entrance, with no visible supporting fittings. It is also known as the Turkish Gate and displays Awadhi architectural style. ",Other
Ramakrishna Math,4.1,5-Apr,https://upload.wikimedia.org/wikipedia/commons/0/02/Ramakrishna_Belur_Math%2C_Howrah.jpg," A monastery and shrine established in Nirala Nagar, the Ramakrishna Math is an all-monk institution dedicated to Sri Ramakrishna . With the motto of ""For one's own salvation, and for the welfare of the world"", this building has a shrine adjacent to the institute.  ",Other
Bithoor,3.8,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/1167_main-ghat-at-bithoor.jpg/960px-1167_main-ghat-at-bithoor.jpg," Bithoor is a quaint little town nestled away in the Kanpur district of Uttar Pradesh, acclaimed for being an important hub of pilgrimage for Hindus. Along with its religious significance, Bithoor also has a good share of historical places of interest. Bithoor is immersed in local legends, religious myths, primeval artifacts and ancient ruins. The town was said to be the residence of Lav and Kush, prominent figures in the Hindu mythology of Ramayana. ",Heritage
Dilkusha Kothi,3.2,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Dilkusha6.jpg/960px-Dilkusha6.jpg," A hunting lodge converted into a summer palace for the royals, Dilkusha Kothi was built in 1800 by Major Gore in Baroque style. It faced major impact during the first war of independence and hence lies in a less than perfect state with just a few towers and walls standing. ",Heritage
Farangi Mahal,3.2,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/AmeerMinai.jpg/960px-AmeerMinai.jpg," Once belonging to a French businessman Neal, Firangi Mahal was transferred to the government treasury under the royal decree, which was then developed into an Islamic school by Aurangzeb's consultant and his brother. ",Other
Shahi Baoli,4.7,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Rani_ki_vav_02.jpg/960px-Rani_ki_vav_02.jpg," An intricate merge of Indian and Islamic architectural styles, the Shahi Baoli was formerly built as a reservoir for the society of the time. It was constructed between 1784 and 1795 by Nawab Asif-Ud-Din Daula and Kifayat-Ullah, one of the excellent architects of the time.  ",Other
Mankameshwar Mandir,3.8,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Fatehbad_Road_Metro_4.jpg/960px-Fatehbad_Road_Metro_4.jpg," The Mankameshwar Mandir is situated on the banks of river Yamuna at Saraswati Ghat in Lucknow. A revered Hindu temple dedicated to Lord Shiva, this temple is the first to have had a woman priest.  ",Spiritual
Husainabad,3.2,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Clock_tower_%2C_lucknow.jpg/960px-Clock_tower_%2C_lucknow.jpg," Standing tall adjacent to the Rumi Darwaza, the Husainabad Clock Tower was built in 1881 and since has been the tallest clock tower in India. It is 67 meters high, displaying Victorian-Gothic brilliance with a 14 feet long pendulum and a dial in the shape of a 12 petalled flower. ",Other
Shaheed Smarak,3.8,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Sahid_Smarak.JPG/600px-Sahid_Smarak.JPG," Shaheed Smarak or Martyrs' Memorial is a white marbled pillar-like structure standing amidst lush green lawns at Mukarimnagar, Qaiserbagh in Lucknow. ",Other
Chattar Manzil,3.7,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Chattar_Manzil.jpg/960px-Chattar_Manzil.jpg," Chattar Manzil or popularly known as Umbrella Palace was built by Nawab Ghazi Uddin Haider and was later on used by the ruler of Awadh and his wives. Located on the banks of the river Gomti, the building is a glowing example of Nawabi and European architecture. ",Heritage
Dewa Sharif,4.0,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/DewaSharif.jpg/600px-DewaSharif.jpg," Situated in the Barabanki district of Uttar Pradesh, 25 kms away from Lucknow, Dewa or Dewa Sharif is a small town which is renowned world wide for the shrine of Haji Waris Ali Shah. Considered to be a prominent site of Muslim heritage, the shrine also has a mosque and a khankah within the premises, and is regularly visited by pilgrims. ",Heritage
Begum Hazrat Mahal Park,4.7,5-Apr,https://upload.wikimedia.org/wikipedia/commons/6/64/Begum_hazrat_mahal.jpg," Located in Qaiserbagh in Lucknow, Begum Hazrat Mahal Park is a popular park. Hosting swings and a play area for kids, this crowd-favourite picnic spot is also a great place for walks, jobs, elderly laughing clubs, yoga and meditation.  ",Other
Hathi Park,4.4,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Chhota_imambara_Lucknow.jpg/960px-Chhota_imambara_Lucknow.jpg," Hathi Park is one of the most visited and popular parks in Lucknow. The park has several swings and slides for kids and recreational elephant structures which can be climbed. The park facilitates other games and activities for children as well. Besides, it has food stalls to satisfy your hunger pangs. ",Wildlife
Safed Baradari,4.5,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Safed_Baradari_2.jpg/960px-Safed_Baradari_2.jpg," Built by Nawab Wajid Ali Shah, Safed Baradari is a white marbled palace originally constructed as the Nawab's ""Palace of Mourning"". Located at Maharaja Mahamudabad of Qaiser Bagh, the Safed Baradari houses marble statues of the Anjuman founders Maharajas Man Singh and Balrampur's Digvijay Singh.  Initially called Qasr-ul-Aza, this structure further came to be used as a British petitionary court.  ",Heritage
Kaiserbagh Palace,3.8,3-Feb,https://upload.wikimedia.org/wikipedia/commons/7/78/La_Martini%C3%A8re_02.jpg," Constructed between 1848-1850, under the rule of Nawab Wajid Ali Shah, Kaiserbagh Palace is one of the most famous monuments and exotic masterpieces of Mughal architecture. It is located from the eastern end of the Chattar Manzil to the Tarawali Kothi.  ",Heritage
Sikandar Bagh,4.4,5-Apr,https://upload.wikimedia.org/wikipedia/commons/1/12/SikandarBaghGate.jpg," Sikandar Bagh is an ancient styled posh mansion and a bracketing garden built in the 1800s. Located on Ashok Road, this greenery housed here is known to be the last Mughal garden in India.  ",Heritage
Shankarpur Beach,3.6,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Sankarpur_Beach_-_East_Midnapore_2015-05-02_9183.JPG/960px-Sankarpur_Beach_-_East_Midnapore_2015-05-02_9183.JPG," 15 km from Digha, Shankarpur is a virgin beach with a lovely view of the beach surrounded by local fish boats and rows of tress giving visitors the perfect Kodak moment. Near the beach, there are also a few temples in Shankarpur. ",Beach
Talsari Beach,3.2,4-Mar,https://upload.wikimedia.org/wikipedia/commons/9/99/Talsari_1.jpg," Lined with coconut and palm trees all along, Talasari beach is famous among sea food lovers for the delicacies it offers. The place has an amazing view with all the stretches of greens peeking through the mountains and the rivers. ",Hill Station
Amarabati Park,3.7,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Ward_107.jpg/960px-Ward_107.jpg," With neatly paved walkways, a multitude of seating areas, verdant surroundings, a gorgeous ropeway ride and boating facilities to enjoy its own mini-lake, the Amarabati park provides wholesome family fun for children and adults looking for a relaxed manner of killing some time during their vacation in the beautiful Digha. ",Beach
Chandpur Beach,3.4,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Chittagong_Port.jpg/960px-Chittagong_Port.jpg," Flanked on the coast of the Bay of Bengal, Chandpur Beach is one of the less popular and less crowded beaches near Kolkata. Boasting of a beautiful sea side view and clear emerald water, the beach is considered ideal to relax and unwind. The beach, however, is different than the other beaches in the region. Its banks are slightly eroded and there is recession caused by the sea water. ",Beach
St. John In The Wilderness Church,3.9,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Stjohnswilderness.JPG/960px-Stjohnswilderness.JPG," This neo-gothic church was built in 1852 and is one of the most important churches in Himachal Pradesh. Located near Dharamshala and on the way to Mcleodganj, this church was built in dedication to John the Baptist. Set amidst lush deodar forests, this peaceful edifice is known for its Belgian stained-glass windows.  ",Hill Station
Tibet Museum,3.2,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/McLeod_Ganj_Dharamkot_Dharmsala_Himachal_Pradesh_India_April_2014.jpg/960px-McLeod_Ganj_Dharamkot_Dharmsala_Himachal_Pradesh_India_April_2014.jpg," This museum is located inside the Tsuglagkhang complex and has a collection of brilliant forms of Tibetan Art, which include history documents, pottery, handicrafts, paintings etc. ",Heritage
Bhagsu Falls,3.2,3-Feb,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/McLeod_Ganj_Dharamkot_Dharmsala_Himachal_Pradesh_India_April_2014.jpg/960px-McLeod_Ganj_Dharamkot_Dharmsala_Himachal_Pradesh_India_April_2014.jpg," The Bhagsu Falls are situated 2 km away from McLeodganj. Set amidst lush greenery and nature in its most pristine form, these falls are majestic and grand and should not be missed by all tourists travelling here. ",Nature
Lahesh Cave Trek,3.8,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Looking_up_to_the_Indrahar_Pass_%2822356846090%29.jpg/960px-Looking_up_to_the_Indrahar_Pass_%2822356846090%29.jpg," The Lahesh Cave Trek is a popular trek in Himachal Pradesh that is set in the Dhauladhar ranges, taking trekkers up to an altitude of 3,500 m above sea level, following a trail of 12km. Lahesh Caves, located on the path to Indrahar Pass, serve as a campsite and offer magnificent views of the surrounding snow-covered peaks.  ",Hill Station
Hawah Beach,3.3,5-Apr,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Kovalam_beach_trivandrum_kerala.jpg/960px-Kovalam_beach_trivandrum_kerala.jpg," Hawah is a stretch of isolated beach famous for its enchanting sunset views. Renowned as the second largest beach, it is also known as Eve's Beach for it being the first topless beach in India. However, topless bathing is banned now. ",Beach
Halcyon Castle,3.3,2-Jan,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Kovalam_Palace_Exterior_-_Dusk_Opt.1_-_Copy.jpg/960px-Kovalam_Palace_Exterior_-_Dusk_Opt.1_-_Copy.jpg," Primly sitting atop a rock on the beach, Haylcon Castle was built by Her Highness, The Queen of Travancore Maharani Sethu Lakshmi Bai as a private residence. ",Beach
Samudra Beach,3.3,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Kanjeng_Ratu_Kidul.jpg/960px-Kanjeng_Ratu_Kidul.jpg, A large promontory separates this Northern beach from the southern side. Samudra Beach is where you can enjoy the sight of shoreline fishing and watch local fishermen ply their trade. There is also a mosque on this beach. ,Beach
Karamana River,3.6,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Kovalam%2C_Karamana_River.jpg/960px-Kovalam%2C_Karamana_River.jpg," Originating from the southern part of the western ghats, the Karaman River is a prominent tourist attraction in Trivandrum. The river flows through a small suburb called Karamana. It attracts many tourists with various indulging activities. ",Urban
Valiyathura Pier,3.4,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Valiathurapier.jpg/960px-Valiathurapier.jpg, Valiyathura Pier became one of the most famous spots of south Kerala in 1950. Earlier it was extensively used for transport of cargo and currently its mostly used by fishermen to launch catamarans during rough weather. ,Beach
Aruvikkara Dam,3.4,4-Mar,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Aruvikkara_Dam_%28261210689%29.jpg/960px-Aruvikkara_Dam_%28261210689%29.jpg," Located 16 km north of Trivandrum, Aruvikkara Dam is situated on the banks of the river Karamana. It is a favorite getaway for visitors who wish to feed the fishes that pop up on the shore or take a casual stroll around the picnic spots near the dam. ",Beach
